pydev debugger: starting (pid: 6680)
Participant Table
Participant,Age,Sex,FBInfo
bot,15194,2,5,2,5;7;8,9,6
bot,15194,2,5,5,,,11
bot,15194,2,5,6,,,
f84e65105246596047fe,15195,1,1,0,0;15,5,10;20
f84e65105246596047fe,15195,1,1,3,,22,
f84e65105246596047fe,15195,1,1,4,,13,
bot,15195,2,1,1,20;21;22;23;24,,
bot,15195,2,1,2,0;3,1;2;4,
bot,15195,2,1,5,,,14
bot,15195,2,1,6,,21,
f84e65105246596047fe,15196,1,1,0,4;9;19;24,14,
f84e65105246596047fe,15196,1,1,3,,8,
f84e65105246596047fe,15196,1,1,4,12,,
bot,15196,2,1,1,15;17;19,16;18,
bot,15196,2,1,2,5;6;8,7;9,
bot,15196,2,1,5,4,,
bot,15196,2,1,6,20,,
f84e65105246596047fe,15196,1,2,0,2;7;17;22,,12
f84e65105246596047fe,15196,1,2,3,16,,
f84e65105246596047fe,15196,1,2,4,,,
bot,15196,2,2,1,,,
bot,15196,2,2,2,,,
bot,15196,2,2,5,,,4
bot,15196,2,2,6,15,,
f84e65105246596047fe,15196,1,3,0,3;23,8,13;18
f84e65105246596047fe,15196,1,3,3,,8,
f84e65105246596047fe,15196,1,3,4,,,
bot,15196,2,3,1,10;13,,11;12;14
bot,15196,2,3,2,15;16;17,19,18
bot,15196,2,3,5,,8,
bot,15196,2,3,6,,,
f84e65105246596047fe,15196,1,4,0,1;6;16,,11;21
f84e65105246596047fe,15196,1,4,3,,8,
f84e65105246596047fe,15196,1,4,4,,,
bot,15196,2,4,1,,,
bot,15196,2,4,2,,,
bot,15196,2,4,5,,,
bot,15196,2,4,6,,,
f84e65105246596047fe,15196,1,5,0,0;5;15;20,10,
f84e65105246596047fe,15196,1,5,3,,21,
f84e65105246596047fe,15196,1,5,4,,,
bot,15196,2,5,1,11;13,12,10;14
bot,15196,2,5,2,8;9,5,6;7
bot,15196,2,5,5,,,
bot,15196,2,5,6,,,
f84e65105246596047fe,15197,1,1,1,20;22;24,,21;23
f84e65105246596047fe,15197,1,1,2,15;17;19,16,18
f84e65105246596047fe,15197,1,1,5,0,,
f84e65105246596047fe,15197,1,1,6,,,21
bot,15197,2,1,0,4;14;24,,9;19
bot,15197,2,1,3,,15,
bot,15197,2,1,4,13,,
f84e65105246596047fe,15197,1,2,1,,,
f84e65105246596047fe,15197,1,2,2,,,
f84e65105246596047fe,15197,1,2,5,0,,
f84e65105246596047fe,15197,1,2,6,21,,
bot,15197,2,2,0,3;8;13,,18;23
bot,15197,2,2,3,,,18
bot,15197,2,2,4,13,,
f84e65105246596047fe,15197,1,3,1,10;11,,12;13;14
f84e65105246596047fe,15197,1,3,2,17,15;19,16;18
f84e65105246596047fe,15197,1,3,5,,,
f84e65105246596047fe,15197,1,3,6,,,
bot,15197,2,3,0,1;6,11;21,16
bot,15197,2,3,3,,,18
bot,15197,2,3,4,17,,
f84e65105246596047fe,15197,1,4,1,,,
f84e65105246596047fe,15197,1,4,2,5;8;9,6,7
f84e65105246596047fe,15197,1,4,5,,,
f84e65105246596047fe,15197,1,4,6,,,
bot,15197,2,4,0,0;5;10;15;20,,
bot,15197,2,4,3,,13,
bot,15197,2,4,4,17,,
f84e65105246596047fe,15197,1,5,1,11;14,12;13,10
f84e65105246596047fe,15197,1,5,2,1;3;4,2,0
f84e65105246596047fe,15197,1,5,5,,,
f84e65105246596047fe,15197,1,5,6,,,
bot,15197,2,5,0,1;11,6;16,21
bot,15197,2,5,3,,,23
bot,15197,2,5,4,,,16
38c7e15c0fd005bcac92,15236,1,1,1,10;11,13,12;14
38c7e15c0fd005bcac92,15236,1,1,2,2;3;4,0;1,
38c7e15c0fd005bcac92,15236,1,1,5,,,9
38c7e15c0fd005bcac92,15236,1,1,6,21,,
bot,15236,2,1,0,,4;14,9;19;24
bot,15236,2,1,3,,16,
bot,15236,2,1,4,23,,
1da6c966112d71ba0ba9,15237,1,1,1,20;21;22;23;24,,
1da6c966112d71ba0ba9,15237,1,1,2,,,
38c7e15c0fd005bcac92,15237,2,1,3,11,,
38c7e15c0fd005bcac92,15237,2,1,4,1,,
18c422a5a49475d6e588,15237,3,1,5,,8,
18c422a5a49475d6e588,15237,3,1,6,21,,
f993485cdcad266475f7,15237,4,1,0,1;6;16;21,11,
1da6c966112d71ba0ba9,15237,1,2,1,,,
1da6c966112d71ba0ba9,15237,1,2,2,15,17;18;19,16
38c7e15c0fd005bcac92,15237,2,2,3,5,,
38c7e15c0fd005bcac92,15237,2,2,4,,,
18c422a5a49475d6e588,15237,3,2,5,13,,
18c422a5a49475d6e588,15237,3,2,6,22,,
f993485cdcad266475f7,15237,4,2,0,13;18;23,3;8,
1da6c966112d71ba0ba9,15237,1,3,1,14,,10;11;12;13
1da6c966112d71ba0ba9,15237,1,3,2,,,
38c7e15c0fd005bcac92,15237,2,3,3,,23,
38c7e15c0fd005bcac92,15237,2,3,4,,,
18c422a5a49475d6e588,15237,3,3,5,18,,
18c422a5a49475d6e588,15237,3,3,6,,,
f993485cdcad266475f7,15237,4,3,0,15;20,5;10,0
1da6c966112d71ba0ba9,15237,1,4,1,,,
1da6c966112d71ba0ba9,15237,1,4,2,1;2;3;4,,0
38c7e15c0fd005bcac92,15237,2,4,3,4,,
38c7e15c0fd005bcac92,15237,2,4,4,,,
18c422a5a49475d6e588,15237,3,4,5,,,17
18c422a5a49475d6e588,15237,3,4,6,,,
f993485cdcad266475f7,15237,4,4,0,1;11;16;21,,6
1da6c966112d71ba0ba9,15237,1,5,1,20;21;22;23;24,,
1da6c966112d71ba0ba9,15237,1,5,2,1;4,3,0;2
38c7e15c0fd005bcac92,15237,2,5,3,,,9
38c7e15c0fd005bcac92,15237,2,5,4,,,
18c422a5a49475d6e588,15237,3,5,5,12,,
18c422a5a49475d6e588,15237,3,5,6,,,
f993485cdcad266475f7,15237,4,5,0,4;14;24,9,19
fb5fe58a0f24db0236ee,15238,1,1,0,0;5;10;15;20,,
fb5fe58a0f24db0236ee,15238,1,1,1,10;11;13;14,12,
fb5fe58a0f24db0236ee,15238,1,1,2,17;18,19,15;16
2bf9298a0e255a9f6a23,15238,2,1,3,,9,
2bf9298a0e255a9f6a23,15238,2,1,4,19,,
f993485cdcad266475f7,15238,3,1,5,,,
f993485cdcad266475f7,15238,3,1,6,,,
fb5fe58a0f24db0236ee,15238,1,2,0,19;24,9,4;14
fb5fe58a0f24db0236ee,15238,1,2,1,,,
fb5fe58a0f24db0236ee,15238,1,2,2,20;21;24,22,23
2bf9298a0e255a9f6a23,15238,2,2,3,1,,
2bf9298a0e255a9f6a23,15238,2,2,4,,,
f993485cdcad266475f7,15238,3,2,5,9,,
f993485cdcad266475f7,15238,3,2,6,21,,
fb5fe58a0f24db0236ee,15238,1,3,0,2;7;17;22,,12
fb5fe58a0f24db0236ee,15238,1,3,1,12,,10;11;13;14
fb5fe58a0f24db0236ee,15238,1,3,2,20;21;22;23;24,,
2bf9298a0e255a9f6a23,15238,2,3,3,,,4
2bf9298a0e255a9f6a23,15238,2,3,4,,,
f993485cdcad266475f7,15238,3,3,5,,13,
f993485cdcad266475f7,15238,3,3,6,,,
fb5fe58a0f24db0236ee,15238,1,4,0,,,
fb5fe58a0f24db0236ee,15238,1,4,1,,,
fb5fe58a0f24db0236ee,15238,1,4,2,,,
2bf9298a0e255a9f6a23,15238,2,4,3,,10,
2bf9298a0e255a9f6a23,15238,2,4,4,,,
f993485cdcad266475f7,15238,3,4,5,,,
f993485cdcad266475f7,15238,3,4,6,,,
fb5fe58a0f24db0236ee,15238,1,5,0,1;6;16;21,11,
fb5fe58a0f24db0236ee,15238,1,5,1,11;12;13,14,10
fb5fe58a0f24db0236ee,15238,1,5,2,15;16;17;18;19,,
2bf9298a0e255a9f6a23,15238,2,5,3,10,,
2bf9298a0e255a9f6a23,15238,2,5,4,,,
f993485cdcad266475f7,15238,3,5,5,,,
f993485cdcad266475f7,15238,3,5,6,,,
f993485cdcad266475f7,15240,1,1,1,,,
f993485cdcad266475f7,15240,1,1,2,,,
f993485cdcad266475f7,15240,1,1,5,,,
f993485cdcad266475f7,15240,1,1,6,,,
bot,15240,2,1,0,3;8,18,13;23
bot,15240,2,1,3,,4,
bot,15240,2,1,4,,,10
f993485cdcad266475f7,15240,1,2,1,,,
f993485cdcad266475f7,15240,1,2,2,,,
f993485cdcad266475f7,15240,1,2,5,,,
f993485cdcad266475f7,15240,1,2,6,,,
bot,15240,2,2,0,0;5;15,10;20,
bot,15240,2,2,3,5,,
bot,15240,2,2,4,,,10
f993485cdcad266475f7,15240,1,3,1,,,
f993485cdcad266475f7,15240,1,3,2,,,
f993485cdcad266475f7,15240,1,3,5,,,
f993485cdcad266475f7,15240,1,3,6,,,
bot,15240,2,3,0,1;6;11;16,,21
bot,15240,2,3,3,24,,
bot,15240,2,3,4,,,
f993485cdcad266475f7,15240,1,4,1,,,
f993485cdcad266475f7,15240,1,4,2,,,
f993485cdcad266475f7,15240,1,4,5,,,
f993485cdcad266475f7,15240,1,4,6,,,
bot,15240,2,4,0,8,3,13;18;23
bot,15240,2,4,3,18,,
bot,15240,2,4,4,,,
f993485cdcad266475f7,15240,1,5,1,,,
f993485cdcad266475f7,15240,1,5,2,,,
f993485cdcad266475f7,15240,1,5,5,,,
f993485cdcad266475f7,15240,1,5,6,,,
bot,15240,2,5,0,0;5;15;20,,10
bot,15240,2,5,3,,,13
bot,15240,2,5,4,,,

